date,QQQ,VGT,GLD,TLT,SPY,VIG
2025-12-05,623.888489,95.799339,386.440002,86.197914,681.807800,219.844055
2025-12-08,622.691589,96.636360,385.420013,85.914406,679.759460,219.169434
2025-12-09,623.459595,96.845932,387.399994,86.002396,679.172791,218.673370
2025-12-10,626.013062,97.195213,389.049988,86.334778,683.677185,221.024689
2025-12-11,623.988281,96.843445,393.239990,86.217476,685.268066,222.681519
2025-12-12,612.058716,94.047935,395.440002,85.386475,677.900085,220.330215
2025-12-15,608.986511,92.997597,395.799988,85.445145,676.875854,220.042496
2025-12-16,610.193420,93.143539,395.890015,85.914406,675.026428,218.574142
2025-12-17,598.882263,91.207680,399.290009,85.836205,667.598694,217.264557
2025-12-18,607.560181,92.481361,398.570007,86.246803,672.639954,217.641556
2025-12-19,615.479919,94.344421,399.019989,85.924896,678.736389,218.921387
2025-12-22,618.430237,94.998749,408.230011,85.738411,682.964844,220.090820
2025-12-23,621.326538,95.529442,413.640015,85.875816,686.086304,220.379700
2025-12-24,623.144287,95.690521,411.929993,86.395981,688.499695,221.525223
2025-12-26,623.104309,95.796661,416.739990,86.111366,688.429871,221.634796
2025-12-29,620.088135,95.288437,398.600006,86.435234,685.976562,221.007248
2025-12-30,618.649902,95.012482,398.890015,86.229134,685.138916,220.608810
